File,Judges,Crime,Defense,ModeOfConviction,GroundOfAppeal
2017_06056.htm.txt," COHEN  VALERIE BRATHWAITE NELSON, JJ",,Private,,
2017_00462.htm.txt," Leventhal, J.P., Chambers, Austin and LaSalle, JJ",,Private,,misconduct
2017_05244.htm.txt," Mastro, J.P., Rivera, Roman and Sgroi, JJ",sentencing him to determinate term imprisonment years plus years postrelease supervision,Private,plea of guilty,
2017_01168.htm.txt,"  Acosta, Andrias, Moskowitz and Kahn, JJ",,Private,,
2017_03708.htm.txt," Concur-Acosta, J.P., Renwick, Mazzarelli, Gische and Gesmer, JJ",,Private,,insufficient
2017_02202.htm.txt," Present-Smith, J.P., Carni, Lindley, DeJoseph and NeMoyer, JJ",,Private,,
2017_02995.htm.txt," Balkin, J.P., Austin, Sgroi and LaSalle, JJ",,Private,,misconduct
2017_01366.htm.txt," Chambers, J.P., Hall, Miller and Connolly, JJ",,Private,,
2017_04540.htm.txt," Concur-Tom, J.P., Sweeny, Andrias, Moskowitz and Manzanet-Daniels, JJ",defendant made valid waiver his right to appeal (see People v Bryant;s;28 NY3d 1094 [2016]),Private,,
2017_06320.htm.txt,"      Decided on August 23, 2017 SUPREME COURT OF THE STATE OF NEW YORK Appellate Division, Fourth Judicial Department   PRESENT: CENTRA, J.P., PERADOTTO, CURRAN, TROUTMAN, AND SCUDDER, JJ",,Private,,
2017_03506.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and LaSalle, JJ",,Private,,misconduct
2017_05132.htm.txt,"  McCarthy, J.P., Rose, Clark and Mulvey, JJ",where Supreme Court was asked to resolve question;what method was agreed upon by doctors to distribute Springs' net [*2]income between them;namely,Private,nonjury trial,
2017_04438.htm.txt," Dillon, J.P., Cohen, Duffy and Connolly, JJ",,Private,,
2017_00714.htm.txt,"  Garry, J.P., Egan Jr., Lynch, Rose and Devine, JJ",,Private,,
2017_02174.htm.txt," Present-Centra, J.P., Peradotto, Carni and Lindley, JJ",robbery (three counts);robbery,Private,jury verdict,ineffective assistance
2017_06258.htm.txt," COHEN  VALERIE BRATHWAITE NELSON, JJ",for judgment as matter law;for new trial;alternative;to set aside verdict as contrary to weight evidence;future pain;suffering principal sum $600;suffering principal sum $400;000;favor plaintiffs on issue liability;on issue damages for past pain,Private,jury verdict,
2017_06330.htm.txt,"      Decided on August 23, 2017 SUPREME COURT OF THE STATE OF NEW YORK Appellate Division, Fourth Judicial Department   PRESENT: CENTRA, J.P., NEMOYER, TROUTMAN, AND WINSLOW, JJ",,Private,,
2017_03516.htm.txt," Dillon, J.P., Cohen, Maltese and Duffy, JJ",,Private,,
2017_02985.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ","person ""concerning whom no good cause exists for denial license"" (Penal Law § 400.00 [1] [n]);ions felony serious offense",Private,,
2017_01376.htm.txt," Rivera, J.P., Balkin, Austin and Roman, JJ",,Private,,ineffective assistance
2017_04550.htm.txt," Concur-Tom, J.P., Sweeny, Andrias, Moskowitz and Manzanet-Daniels, JJ",,Private,,insufficient
2017_06248.htm.txt," MALTESE, JJ",,Private,,
2017_02164.htm.txt," Concur-Sweeny, J.P., Richter, Moskowitz, Feinman and Gische, JJ",,Private,,
2017_00704.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Devine and Aarons, JJ",,Private,,
2017_04428.htm.txt," Chambers, J.P., Roman, Miller and Connolly, JJ",,Private,,
2017_01533.htm.txt," Mastro, J.P., Chambers, Maltese and Duffy, JJ",,Private,,
2017_04315.htm.txt," Mastro, J.P., Chambers, Roman and Connolly, JJ",,Private,,
2017_00039.htm.txt," Concur-Saxe, J.P., Moskowitz, Gische, Kahn and Gesmer, JJ",,Private,,
2017_02659.htm.txt," Mastro, J.P., Balkin, Cohen and Brathwaite Nelson, JJ",,Private,,
2017_03353.htm.txt," Present-Smith, J.P., Carni, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_05767.htm.txt,"  Peters, P.J., Rose, Mulvey and Pritzker, JJ",grand larceny;harassment;petit larceny (two counts);assault;attempted assault;aggravated harassment;ing defendant crimes kidnapping,Private,,ineffective assistance
2017_00141.htm.txt," Dillon, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,
2017_02721.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Rose and Devine, JJ",,Private,,misconduct
2017_02649.htm.txt," Rivera, J.P., Hall, Roman and Brathwaite Nelson, JJ",,Private,,
2017_03343.htm.txt," Present-Whalen, P.J., Smith, Centra, Troutman and Scudder, JJ",,Private,,
2017_01523.htm.txt,,judgment entered favor moving party under CPLR 4404 (a) is heavy;set aside,Private,jury verdict,insufficient
2017_00029.htm.txt," Concur-Saxe, J.P., Moskowitz, Gische, Kahn and Gesmer, JJ",,Legal Aid Society,,
2017_04305.htm.txt," Chambers, J.P., Sgroi, Duffy and Barros, JJ","that he may have that it is determined by court competent jurisdiction that he may have"" (hereinafter amended agreement);by directing defendant to transfer to trust ""a cash amount equal to any;to proceeds its sale;to [the Bellerose property];relevant part;interest;title;all right;Supreme Court modified 1994 agreement",Private,nonjury trial,
2017_02731.htm.txt," Concur-Renwick, J.P., Mazzarelli, Manzanet-Daniels, Feinman and Webber, JJ",,Private,,
2017_05777.htm.txt,"  Egan Jr., Lynch, Mulvey and Aarons, JJ",,Private,,misconduct
2017_00151.htm.txt," Dillon, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,
2017_05812.htm.txt," Mastro, J.P., Leventhal, Miller and Brathwaite Nelson, JJ",is favor defendants Bruce L,Private,nonjury trial,
2017_04481.htm.txt," Balkin, J.P., Austin, LaSalle and Brathwaite Nelson, JJ",,Private,,
2017_02854.htm.txt,"  Egan Jr., J.P., Lynch, Rose and Mulvey, JJ",ed attempted burglary;sentenced to prison term years;to be followed by years postrelease supervision (hereinafter PRS),Private,,
2017_06389.htm.txt," MALTESE, JJ",distribution child pornography,Private,plea of guilty,
2017_04491.htm.txt," Hall, J.P., Sgroi, Maltese and Duffy, JJ",,Private,,
2017_02844.htm.txt,"  Garry, J.P., Egan Jr., Rose and Aarons, JJ",ing defendant crime rape,Private,,ineffective assistance
2017_05802.htm.txt," Dillon, J.P., Roman, Hinds-Radix and Duffy, JJ",,Private,,
2017_00919.htm.txt," Concur-Tom, J.P., Renwick, Saxe, Feinman and Gesmer, JJ",,Legal Aid Society,,
2017_00080.htm.txt," Concur-Acosta, J.P., Mazzarelli, Andrias, Feinman and Webber, JJ",ing defendant;perjury;offering false instrument for filing;after jury trial;sentencing him to conditional discharge for period years;unanimously affirmed,Private,,
2017_00861.htm.txt," Present-Centra, J.P., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_03292.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Troutman and Scudder, JJ",burglary,Private,plea of guilty,
2017_02798.htm.txt," Chambers, J.P., Cohen, Maltese and Duffy, JJ",ions sodomy;sexual abuse,Private,,ineffective assistance
2017_00090.htm.txt," Concur-Acosta, J.P., Mazzarelli, Andrias, Feinman and Webber, JJ",,Private,,
2017_00909.htm.txt," Present-Whalen, P.J., Smith, Lindley, Troutman and Scudder, JJ",,Private,,
2017_00871.htm.txt," Present-Peradotto, J.P., Carni, Curran, Troutman and Scudder, JJ",,Private,,
2017_03282.htm.txt," Present-Smith, J.P., Carni, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_02788.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",,Private,,
2017_03915.htm.txt," Concur-Friedman, J.P., Richter, Moskowitz, Gische and Kapnick, JJ",,Private,,
2017_04953.htm.txt,"  Peters, P.J., Garry, Clark, Mulvey and Aarons, JJ",,Private,,
2017_01794.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Moskowitz and Kahn, JJ",on law;ing defendant criminal sale controlled substance;otherwise affirmed;unanimously modified;to extent vacating sentence;to term years;sentencing him;remanding for resentencing;as felony drug offender,Private,,
2017_02596.htm.txt," Concur-Friedman, J.P., Sweeny, Moskowitz, Gische and Kapnick, JJ",,Private,,
2017_04943.htm.txt,"  Egan Jr., Rose, Devine and Mulvey, JJ",,Private,,
2017_03905.htm.txt," Concur-Friedman, J.P., Richter, Moskowitz, Gische and Kapnick, JJ",,Private,,
2017_01784.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Moskowitz and Kahn, JJ",,Legal Aid Society,,
2017_05395.htm.txt," Present-Whalen, P.J., Smith, Carni, Troutman and Scudder, JJ",,Private,,
2017_01920.htm.txt,"  Peters, P.J., Garry, Lynch, Devine and Mulvey, JJ",,Private,,
2017_01858.htm.txt," Dillon, J.P., Roman, Hinds-Radix and Barros, JJ",,Private,,
2017_06187.htm.txt," CONNOLLY, JJ",on ground that mandatory surcharge $570 imposed should be vacated interest justice,Private,plea of guilty,
2017_01930.htm.txt,"  McCarthy, J.P., Garry, Egan Jr., Rose and Devine, JJ",,Private,,
2017_05385.htm.txt," Present-Smith, J.P., Centra, DeJoseph, NeMoyer and Scudder, JJ",criminal possession stolen property (three counts),Public Defender,plea of guilty,
2017_06197.htm.txt," MALTESE  BETSY BARROS, JJ",imposing sentence,Private,plea of guilty,
2017_01848.htm.txt," Hall, J.P., Miller, Connolly and Brathwaite Nelson, JJ",,Private,,
2017_01942.htm.txt,"  Peters, P.J., McCarthy, Lynch, Rose and Clark, JJ",,Private,,
2017_04785.htm.txt," Concur-Acosta, P.J., Renwick, Richter, Feinman and Webber, JJ",,Private,,
2017_01952.htm.txt,"  McCarthy, J.P., Egan Jr., Rose, Clark and Aarons, JJ",,Private,,misconduct
2017_04795.htm.txt," Concur-Friedman, J.P., Mazzarelli, Moskowitz, Gische and Gesmer, JJ",ing defendant robbery;to term 12 years;sentencing him;as felony offender;unanimously affirmed,Private,,
2017_04931.htm.txt," v Mahender VV., 130 AD3d 1161, 1166 [2015], lv dismissed and denied 26 NY3d 998 [2015]; Jennifer JJ",,Private,,
2017_00384.htm.txt," Concur-Acosta, J.P., Richter, Mazzarelli, Kapnick and Gesmer, JJ",to term 16 years;ing defendant;sentencing him;after jury trial;as violent felony offender;unanimously affirmed;attempted murder,Private,,insufficient
2017_03977.htm.txt," Leventhal, J.P., Hall, Hinds-Radix and Brathwaite Nelson, JJ",resentenced him,Private,plea of guilty,
2017_03196.htm.txt," Dillon, J.P., Balkin, Austin and Connolly, JJ",imposing sentence,Private,plea of guilty,
2017_04849.htm.txt," Balkin, J.P., Hall, Sgroi and Barros, JJ",,Private,,
2017_00394.htm.txt," Concur-Andrias, J.P., Saxe, Feinman, Gische and Kahn, JJ",,Legal Aid Society,,
2017_03967.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",imposing sentence,Private,jury verdict,
2017_04921.htm.txt," and Clark, JJ",,Private,,
2017_04859.htm.txt," Rivera, J.P., Leventhal, Austin and Cohen, JJ",imposing sentence,Private,jury verdict,
2017_03186.htm.txt," Leventhal, J.P., Cohen, LaSalle and Barros, JJ",,Private,,
2017_03388.htm.txt," Present-Centra, J.P., Lindley, DeJoseph, NeMoyer and Scudder, JJ",,Private,,
2017_02682.htm.txt," Rivera, J.P., Leventhal, Sgroi and Hinds-Radix, JJ",,Private,,ineffective assistance
2017_01490.htm.txt," Concur-Renwick, J.P., Mazzarelli, Moskowitz, Kapnick and Webber, JJ",vehicular assault;operating motor vehicle while intoxicated;aggravated vehicular assault;sentencing him to an aggregate term months;ing defendant;after jury trial;with years' probation;unanimously affirmed,Private,,ineffective assistance
2017_00803.htm.txt," Present-Whalen, P.J., Smith, DeJoseph, Curran and Scudder, JJ",criminal possession controlled substance,Public Defender,plea of guilty,
2017_03398.htm.txt," Present-Centra, J.P., Lindley, DeJoseph, NeMoyer and Scudder, JJ",,Private,,
2017_02692.htm.txt,"  Garry, J.P., Lynch, Mulvey and Aarons, JJ",ing defendant crime murder;from an order said court;which denied defendant's motion pursuant to CPL 440.10 to vacate judgment conviction;(2) by permission;2015;entered April 17;without hearing,Private,,ineffective assistance
2017_00813.htm.txt," Present-Centra, J.P., Peradotto, Curran, Troutman and Scudder, JJ",,Private,,
2017_01480.htm.txt," Concur-Sweeny, J.P., Andrias, Manzanet-Daniels, Gische and Webber, JJ",,Private,,
2017_05091.htm.txt," Eng, P.J., Leventhal, Sgroi and Maltese, JJ",,Private,,
2017_05908.htm.txt,"  Garry, J.P., Egan Jr., Mulvey and Aarons, JJ",,Private,,
2017_02836.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ",,Private,,
2017_05870.htm.txt,"  Egan Jr., J.P., Devine and Aarons, JJ",gang assault;ing defendant crimes manslaughter,Private,,
2017_06283.htm.txt," MALTESE, JJ",,Private,,insufficient
2017_05918.htm.txt,"  All concur except DeJoseph and Scudder, JJ",manslaughter,Conflict Defender,jury verdict,insufficient
2017_05081.htm.txt,"  Eng, P.J., Mastro, Rivera, Dillon and Balkin, JJ",,Private,,misconduct
2017_05860.htm.txt," Mastro, J.P., Rivera, Hall and Maltese, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_06293.htm.txt," MALTESE  VALERIE BRATHWAITE NELSON, JJ",,Private,,ineffective assistance
2017_02826.htm.txt," Rivera, J.P., Austin, Roman, Hinds-Radix and Connolly, JJ",imposing sentence,Private,plea of guilty,
2017_03331.htm.txt," Present-Whalen, P.J., Smith, Centra, Troutman and Scudder, JJ",intensive supervision;that he is sex offender requiring strict;that he has mental abnormality that predisposes him to committing sex offenses (see § 10.03 [i]),Private,nonjury trial,
2017_01551.htm.txt,"  Eng, P.J., Rivera, Dillon, Balkin and Connolly, JJ",,Private,,
2017_04377.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Moskowitz, Manzanet-Daniels and Kapnick, JJ",sentencing him to term year;ing defendant;adjudicating him youthful offender on robbery conviction;upon his pleas guilty;robbery;sentencing him to term 31/2 years on weapon possession conviction;criminal possession weapon;unanimously affirmed,Legal Aid Society,,
2017_02743.htm.txt," Concur-Renwick, J.P., Mazzarelli, Manzanet-Daniels, Feinman and Webber, JJ",,Private,,insufficient
2017_03249.htm.txt,"  McCarthy, J.P., Lynch, Devine, Clark and Mulvey, JJ",,Private,,
2017_05705.htm.txt," Balkin, J.P., Chambers, Barros and Brathwaite Nelson, JJ",,Private,,
2017_01429.htm.txt,"  Peters, P.J., Egan Jr., Rose and Aarons, JJ",,Private,,
2017_00123.htm.txt," Concur-Andrias, J.P., Moskowitz, Kapnick, Webber and Kahn, JJ",,Private,,
2017_01541.htm.txt," Leventhal, J.P., Roman, Sgroi and Connolly, JJ",,Private,,
2017_04367.htm.txt," Concur-Sweeny, J.P., Mazzarelli, Moskowitz, Manzanet-Daniels and Kapnick, JJ",,Private,,
2017_03321.htm.txt," Present-Whalen, P.J., Smith, Centra, Troutman and Scudder, JJ",,Private,,
2017_01439.htm.txt," Concur-Richter, Moskowitz and Kapnick, JJ",on law;reversed;motion granted to extent remanding matter for hearing on defendant's claim ineffective assistance counsel;ion;decision de novo on motion,Private,,ineffective assistance
2017_05715.htm.txt," Rivera, J.P., Sgroi, Miller and Brathwaite Nelson, JJ",,Private,,
2017_00133.htm.txt," Concur-Andrias, J.P., Moskowitz, Kapnick, Webber and Kahn, JJ",,Private,,
2017_02753.htm.txt," Concur-Sweeny, J.P., Andrias, Moskowitz, Kahn and Gesmer, JJ",,Private,,
2017_03259.htm.txt,"  Lynch, J.P., Rose, Devine, Mulvey and Aarons, JJ",,Private,,
2017_06342.htm.txt,"      Decided on August 29, 2017   Tom, J.P., Moskowitz, Gische, Kapnick, JJ",,Private,,insufficient
2017_03564.htm.txt,"  Peters, P.J., Egan Jr., Mulvey and Aarons, JJ",crime robbery,Private,plea of guilty,ineffective assistance
2017_05028.htm.txt," Concur-Acosta, P.J., Richter, Feinman, Webber and Kahn, JJ",,Private,,insufficient
2017_01304.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli, Manzanet-Daniels and Feinman, JJ",ing defendant;to an aggregate term 25 years to life;sentencing him;after jury trial;murder;robbery;degrees;as felony offender;unanimously affirmed,Legal Aid Society,,insufficient
2017_04522.htm.txt,"  Rose, Devine, Clark and Mulvey, JJ",,Private,,
2017_02116.htm.txt,"  McCarthy, J.P., Egan Jr., Rose, Clark and Aarons, JJ",,Private,,misconduct
2017_05150.htm.txt,"  McCarthy, J.P., Lynch and Devine, JJ",,Private,,
2017_00776.htm.txt," Present-Whalen, P.J., Smith, Peradotto, DeJoseph and Curran, JJ",attempted rape,Private,plea of guilty,
2017_01314.htm.txt," Concur-Acosta, J.P., Renwick, Moskowitz, Feinman and Gesmer, JJ",,Private,,
2017_05038.htm.txt," Concur-Friedman, J.P., Richter, Moskowitz, Gische and Kapnick, JJ",sentencing her;as felony offender;criminal possession weapon;unanimously affirmed;to term to years,Legal Aid Society,plea of guilty,
2017_04532.htm.txt,"  Peters, P.J., McCarthy, Garry, Lynch and Rose, JJ",,Private,,
2017_06352.htm.txt," CONNOLLY, JJ",,Private,,
2017_03574.htm.txt,"  Garry, Devine, Mulvey and Aarons, JJ",crime criminal sale controlled substance,Private,plea of guilty,
2017_05140.htm.txt,"  Peters, P.J., Egan Jr., Devine and Mulvey, JJ",,Private,,
2017_00766.htm.txt," Present-Smith, J.P., DeJoseph, NeMoyer, Troutman and Scudder, JJ",,Private,,
2017_02106.htm.txt,"  McCarthy, J.P., Lynch, Devine, Clark and Mulvey, JJ",,Private,,
2017_00568.htm.txt," Concur-Friedman, J.P., Richter, Saxe, Moskowitz and Kapnick, JJ",,Private,,
2017_04644.htm.txt," Present-Smith, J.P., Peradotto, DeJoseph, NeMoyer and Curran, JJ","based on an indictment alleging that he;2012;ed sexual abuse (Penal Law § 130.65 [3]);County Oneida;did subject another person to sexual contact . .;""on about November 11;Town Trenton",Private,,misconduct
2017_01062.htm.txt," Present-Carni, J.P., Lindley, NeMoyer, Troutman and Scudder, JJ",,Private,,insufficient
2017_03602.htm.txt," Concur-Sweeny, J.P., Gische, Kahn and Gesmer, JJ",,Private,,
2017_02308.htm.txt," Present-Centra, J.P., Carni, Lindley, Curran and Troutman, JJ",attempted robbery,Legal Aid Society,plea of guilty,
2017_00410.htm.txt," Concur-Friedman, J.P., Renwick, Richter, Moskowitz and Kapnick, JJ",,Legal Aid Society,,
2017_05236.htm.txt," Chambers, J.P., Miller, Maltese and Duffy, JJ",upon his plea guilty;imposing sentence;disorderly conduct,Private,jury verdict,
2017_02270.htm.txt," Present-Carni, J.P., Lindley, DeJoseph, Troutman and Scudder, JJ",,Private,,
2017_01883.htm.txt," Rivera, J.P., Austin, Roman and Cohen, JJ",for report on any such motion;accordance therewith,Private,plea of guilty,
2017_03612.htm.txt," Concur-Sweeny, J.P., Gische, Kahn and Gesmer, JJ",,Private,,
2017_02318.htm.txt," Present-Smith, J.P., Centra, Peradotto, Lindley and Curran, JJ",,Private,,
2017_04654.htm.txt," Present-Whalen, P.J., Centra, Lindley, Troutman and Scudder, JJ",,Private,,
2017_00578.htm.txt," Concur-Sweeny, J.P., Richter, Mazzarelli and Feinman, JJ",,Private,,
2017_01072.htm.txt," Present-Centra, J.P., Lindley, NeMoyer, Curran and Troutman, JJ",,Private,,
2017_02260.htm.txt," Present-Whalen, P.J., Smith, Centra, Curran and Scudder, JJ",,Private,,
2017_01893.htm.txt," Dillon, J.P., Austin, Hinds-Radix and Maltese, JJ",imposing sentence;(2) an amended judgment same court;2015;revoking sentence probation previously imposed by that court;upon finding that he violated conditions thereof;imposing sentence imprisonment upon his previous conviction attempted criminal sale controlled substance;upon his admission;also rendered July 24,Private,plea of guilty,insufficient
2017_00400.htm.txt," Concur-Andrias, J.P., Saxe, Feinman, Gische and Kahn, JJ",,Private,,
2017_05226.htm.txt," Mastro, J.P., Rivera, Roman and Sgroi, JJ",,Private,,
2017_04011.htm.txt,"  McCarthy, J.P., Lynch, Rose, Devine and Aarons, JJ",,Private,,
2017_01637.htm.txt," Concur-Friedman, J.P., Andrias, Feinman, Kapnick and Gesmer, JJ",,Private,,insufficient
2017_04988.htm.txt," Present-Centra, J.P., Peradotto, Carni, NeMoyer and Curran, JJ",,Private,,
2017_03057.htm.txt," Concur-Acosta, J.P., Richter, Andrias, Kahn and Gesmer, JJ",,Private,,
2017_00245.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli, Manzanet-Daniels and Feinman, JJ",,Legal Aid Society,,
2017_04169.htm.txt,"  Lynch, Rose, Clark and Aarons, JJ",crime criminal sale controlled substance,Private,plea of guilty,ineffective assistance
2017_05463.htm.txt," Mastro, J.P., Chambers, Roman and Connolly, JJ",imposing sentence,Private,nonjury trial,ineffective assistance
2017_02425.htm.txt," Dillon, J.P., Roman, Cohen and Miller, JJ",,Private,,
2017_03047.htm.txt," 	As corrected through Wednesday, May 31, 2017      Decided on April 20, 2017   Acosta, J.P., Richter, Andrias, Kahn, Gesmer, JJ",,Private,,
2017_04998.htm.txt," Present-Whalen, P.J., Smith, Carni, Curran and Scudder, JJ",,Private,,
2017_04001.htm.txt,"  Garry, J.P., Lynch, Rose and Clark, JJ",,Private,,
2017_01627.htm.txt," Concur-Mazzarelli, J.P., Manzanet-Daniels, Feinman, Webber and Gesmer, JJ",,Private,,
2017_02435.htm.txt," Cohen, J.P., Maltese, LaSalle and Barros, JJ",,Private,,
2017_04179.htm.txt,"  Peters, P.J., Rose, Devine and Mulvey, JJ","granted parties joint legal custody with husband having primary physical custody minor children ""with parties to share physical custody . .;Supreme Court issued judgment divorce which;as relevant here",Private,nonjury trial,
2017_00255.htm.txt," Concur-Sweeny, J.P., Renwick, Mazzarelli, Manzanet-Daniels and Feinman, JJ",,Private,,
2017_05473.htm.txt," Dillon, J.P., Hinds-Radix, LaSalle and Connolly, JJ",,Private,,
2017_03624.htm.txt," Concur-Richter, J.P., Andrias, Moskowitz, Feinman and Kapnick, JJ",,Private,,
2017_04662.htm.txt," Present-Whalen, P.J., Centra, Lindley, Troutman and Scudder, JJ",,Private,,
2017_01044.htm.txt,"  Peters, P.J., Lynch, Devine and Clark, JJ",,Private,,
2017_05368.htm.txt," Present-Whalen, P.J., Carni, Lindley, Curran and Scudder, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_02256.htm.txt," Present-Peradotto, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_00436.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Kahn and Gesmer, JJ",,Private,,insufficient
2017_05210.htm.txt," Chambers, J.P., Miller, Maltese and Duffy, JJ",,Private,,
2017_04672.htm.txt," Present-Smith, J.P., Lindley, DeJoseph, NeMoyer and Curran, JJ",,Private,,
2017_05378.htm.txt," Present-Centra, J.P., Peradotto, DeJoseph, NeMoyer and Troutman, JJ",attempted criminal possession controlled substance,Private,plea of guilty,
2017_01054.htm.txt," Present-Smith, J.P., DeJoseph, NeMoyer, Troutman and Scudder, JJ",,Private,,
2017_03634.htm.txt," Present-Whalen, P.J., Smith, Centra, Curran and Scudder, JJ",assault,Public Defender,jury verdict,
2017_00426.htm.txt," Concur-Friedman, J.P., Andrias, Moskowitz, Gische and Gesmer, JJ",,Private,,misconduct
2017_05200.htm.txt," Mastro, J.P., Dillon, Roman and Brathwaite Nelson, JJ",,Private,,
2017_02246.htm.txt," Present-Peradotto, J.P., Lindley, DeJoseph, NeMoyer and Troutman, JJ",,Private,,
2017_03071.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Gische and Kahn, JJ",,Legal Aid Society,,
2017_04037.htm.txt,"  Peters, P.J., Garry, Egan Jr., Clark and Aarons, JJ",,Private,,
2017_01611.htm.txt,"  Egan Jr., Lynch, Clark and Mulvey, JJ",,Private,,insufficient
2017_03109.htm.txt," Concur-Richter, Moskowitz and Kapnick, JJ",,Private,,
2017_02403.htm.txt," Rivera, J.P., Balkin, Chambers and Cohen, JJ",,Private,,
2017_00263.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Private,,
2017_03890.htm.txt," Concur-Sweeny, J.P., Renwick, Andrias, Feinman and Gesmer, JJ",,Private,,
2017_05445.htm.txt," Balkin, J.P., Chambers, Barros and Brathwaite Nelson, JJ",,Private,,
2017_04027.htm.txt,"  Egan Jr., J.P., Rose, Devine, Clark and Mulvey, JJ",,Private,,misconduct
2017_01601.htm.txt,"  Garry, J.P., Egan Jr., Clark and Aarons, JJ",,Private,,
2017_03061.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Gische and Kahn, JJ",,Private,,
2017_00273.htm.txt," Concur-Acosta, J.P., Mazzarelli, Manzanet-Daniels, Webber and Gesmer, JJ",,Private,,misconduct
2017_03880.htm.txt,"  Friedman, J.P., Andrias, Feinman, Kapnick and Gesmer, JJ",,Private,,misconduct
2017_05455.htm.txt," Mastro, J.P., Hall, Cohen and Iannacci, JJ",imposing sentence,Private,plea of guilty,
2017_01779.htm.txt," Concur-Friedman, J.P., Renwick, Richter, Moskowitz and Kapnick, JJ",,Private,,new evidence
2017_03119.htm.txt," Concur-Friedman, J.P., Richter, Feinman, Gische and Gesmer, JJ",criminal sexual act;sentencing him to term eight years;unanimously affirmed,Private,plea of guilty,ineffective assistance
2017_02413.htm.txt," Hall, J.P., Austin, Sgroi and Connolly, JJ",,Private,,
2017_01577.htm.txt," Leventhal, J.P., Sgroi, LaSalle and Barros, JJ",risk pursuant to Sex Offender Registration Act,Private,,
2017_04351.htm.txt,"  Garry, J.P., Lynch, Devine, Mulvey and Aarons, JJ",,Private,,
2017_03317.htm.txt," Present-Whalen, P.J., Lindley, NeMoyer, Curran and Troutman, JJ",assault;criminal possession weapon,Public Defender,plea of guilty,insufficient
2017_05723.htm.txt," Rivera, J.P., Dillon, Connolly and Iannacci, JJ",,Private,,
2017_04229.htm.txt," Concur-Acosta, P.J., Friedman, Andrias, Webber and Gesmer, JJ",,Private,,
2017_00105.htm.txt," Concur-Tom, J.P., Richter, Saxe, Gische and Gesmer, JJ",,Legal Aid Society,,
2017_02765.htm.txt," Concur-Sweeny, J.P., Andrias, Moskowitz, Kahn and Gesmer, JJ",,Private,,
2017_03307.htm.txt," Present-Smith, J.P., Peradotto, DeJoseph, NeMoyer and Scudder, JJ",murder,Private,jury verdict,misconduct
2017_01567.htm.txt," Dillon, J.P., Chambers, Sgroi, Maltese and Barros, JJ",ing him grand larceny under Indictment No,Private,,
2017_04341.htm.txt,"  McCarthy, J.P., Egan Jr., Rose and Devine, JJ",,Private,,
2017_02775.htm.txt," Leventhal, J.P., Cohen, Hinds-Radix and Connolly, JJ",,Private,,
2017_05733.htm.txt," Balkin, J.P., Chambers, Maltese and Duffy, JJ",,Private,,
2017_00115.htm.txt," Concur-Tom, J.P., Richter, Saxe, Gische and Gesmer, JJ",ing defendant;sentencing him to term 22 years to life;after jury trial;murder;unanimously affirmed,Private,,ineffective assistance
2017_04239.htm.txt,"  Moskowitz, Feinman, Gische and Kapnick, JJ",,Private,,insufficient
2017_01322.htm.txt," Concur-Acosta, J.P., Renwick, Moskowitz, Feinman and Gesmer, JJ",,Private,,
2017_04504.htm.txt,"  Peters, P.J., Garry, Devine and Aarons, JJ",,Private,,
2017_00628.htm.txt," Rivera, J.P., Austin, Cohen and Brathwaite Nelson, JJ",,Private,,
2017_02048.htm.txt," Hall, J.P., Cohen, Barros and Connolly, JJ",,Private,,
2017_05997.htm.txt," COHEN  VALERIE BRATHWAITE NELSON, JJ",,Private,,
2017_06364.htm.txt," CONNOLLY, JJ",,Private,,
2017_03542.htm.txt," Eng, P.J., Dillon, Sgroi, Maltese and Barros, JJ",on ground that sentence is excessive,Private,plea of guilty,
2017_00750.htm.txt," Present-Centra, J.P., Peradotto, Carni and Lindley, JJ",,Private,,
